ENSG	ClusterVSMC	ClusterMono.1	ClusterEC.1	ClusterMacro	ClusterMono.2	ClusterFibro.1	ClusterEC.2	ClusterFibro.2	ClusterNeuron	ClusterEC.3
ENSG00000114978	0	5.4477867242045	-2.62173061857285	0	5.81369618953255	0	-3.42411078793211	0	0	0
ENSG00000267958	0	0	0	0	0	0	0	0	0	0
ENSG00000065911	0	-10.399384744132	-14.0269998505603	0	0	16.51048293742	-10.8150294380807	-10.4748074151499	-31.6425361079596	-31.6425361079596
ENSG00000188687	0	0	0	0	0	0	0	0	0	0
ENSG00000204843	7.09322036217071	-2.53874971484193	0	0	0	-3.71248126733625	0	-2.44445198327365	-2.092434718393	0
ENSG00000159239	0	0	0	0	0	0	0	0	0	0
ENSG00000005448	0	0	0	0	0	0	0	0	0	0
ENSG00000114993	0	0	0	0	0	5.89532374143746	0	0	0	3.07073349630338
ENSG00000115274	0	0	0	0	0	0	0	0	0	0
ENSG00000239779	6.21857737156117	-8.2412875035712	0	0	-4.61597843638744	0	-2.24736014790926	0	0	0
ENSG00000115275	0	0	0	0	2.37547669784148	0	0	0	0	0
ENSG00000204822	0	0	0	0	0	0	0	0	0	0
ENSG00000135637	0	0	0	0	0	0	0	0	0	0
ENSG00000115282	0	0	0	0	0	0	0	0	0	0
ENSG00000179528	0	0	0	0	0	0	0	0	0	0
ENSG00000115289	0	0	0	0	0	0	0	0	0	0
ENSG00000115297	0	0	0	0	0	0	0	0	0	0
ENSG00000144045	0	0	0	0	0	0	0	0	0	0
ENSG00000115307	0	3.29763865272135	-3.09670191705064	0	2.50024732999169	0	-2.74066706946779	0	0	0
ENSG00000115317	-3.59883792904195	0	-7.75079541760736	-3.06983675608602	0	4.73343772598953	0	4.85635379040358	0	-3.3432612973582
ENSG00000115318	0	-15.5032759918077	-12.7990999212055	-11.8578564150364	-11.3702829361623	8.97811731569584	-21.3814930718281	5.54617214377737	0	-2.56625600401927
ENSG00000115325	0	0	-9.59999842382475	-2.77119830248063	0	6.63026664847946	-5.88674105687177	0	0	-3.03322416330899
ENSG00000159374	0	0	0	0	0	0	0	0	0	0
ENSG00000135622	0	0	0	0	0	0	0	0	0	0
ENSG00000159399	12.3627140869162	5.97133735280246	-20.9793844420617	0	0	-15.2547762246124	-9.69532817186014	-5.79490329469685	-24.8598202975016	-6.50720825946652
ENSG00000115350	4.97346044075276	-3.10190938802634	-7.1340331308094	3.15319987166643	0	2.24179172190431	-5.08122916468082	0	0	-7.14513816766757
ENSG00000115353	0	0	0	0	0	0	0	0	0	0
ENSG00000115363	0	0	5.65573062693058	0	0	0	4.78592821197764	0	0	0
ENSG00000115364	3.28010041404968	0	-4.85668510627952	0	0	0	-2.55988472138652	0	0	0
ENSG00000005436	0	0	0	0	0	0	0	0	0	0
ENSG00000176204	0	0	0	0	0	0	0	0	0	0
ENSG00000143954	0	0	0	0	0	0	0	0	0	0
ENSG00000172023	0	0	0	0	0	0	0	0	0	0
ENSG00000115386	0	0	0	0	0	0	0	0	0	0
ENSG00000172016	0	0	0	0	0	0	0	0	0	0
ENSG00000066032	0	0	0	0	0	0	0	0	0	0
ENSG00000162951	0	0	0	0	0	0	0	0	0	0
ENSG00000163541	9.09539740223392	-7.58431332048774	-4.23013454937697	0	0	0	0	0	0	0
ENSG00000115423	0	0	0	0	0	0	0	0	0	0
ENSG00000186854	0	0	0	0	0	0	0	0	0	0
ENSG00000034510	-20.9404281680708	-11.3874350646951	0	8.07397355684813	6.24771265820648	10.8161817706889	-5.55571393434465	11.5655343470921	-3.43378363874687	0
ENSG00000176407	4.74936611929446	-3.16840826847843	0	0	0	0	0	0	0	0
ENSG00000152284	0	-14.5353113905189	3.3631498693414	-7.06797478604678	-9.21376252043367	0	0	2.45332357964304	-26.3449103819361	0
ENSG00000152291	-8.14586269781891	-3.08350457383415	5.97585484862435	-6.30020042730889	0	9.25485295472559	-3.1546976375497	3.1201958044294	0	0
ENSG00000042445	0	0	0	0	0	0	0	0	0	0
ENSG00000115459	0	0	0	0	0	0	0	0	0	0
ENSG00000042493	-22.0145013720213	2.87152689712305	2.64326765906826	0	7.29213950975432	9.34528175570085	-8.82840554776725	10.9923242612444	0	-2.34736249567624
ENSG00000152292	0	0	0	0	0	0	0	0	0	0
ENSG00000168906	0	0	0	-2.47819052014554	0	-5.24481614899783	0	0	0	0
ENSG00000115486	0	-10.0024541520856	-3.04079728189369	-8.3455742598901	-10.534608720737	9.26497147707322	-6.58308262139681	0	0	-2.61011634324069
ENSG00000118640	-2.23802154285235	12.8410175697581	0	0	9.49617801502557	-7.89384891033177	0	-5.37181596853157	0	0
ENSG00000168899	-5.36497954179246	0	4.03574932044989	0	-3.21255599220126	4.08418482988467	4.13532270354206	-2.42937159959285	0	0
ENSG00000168894	3.15744660778902	-2.81582720354512	-2.9803048955836	0	0	0	-2.93976040625735	0	0	0
ENSG00000168890	2.34031918364984	-10.5892565753303	-8.30141017145173	-6.2010775631622	-25.465018869553	2.78400911903178	-7.52379064464113	5.36018754427276	0	0
ENSG00000168883	3.86951547443247	0	0	0	0	0	0	0	0	0
ENSG00000168887	-2.64737818754258	0	0	0	0	0	0	0	0	-2.20042019965258
ENSG00000168878	0	0	0	0	0	0	0	0	0	0
ENSG00000115523	0	0	0	0	0	0	0	0	0	0
ENSG00000168874	9.47850721604988	0	0	0	0	0	3.16498866240092	0	0	0
ENSG00000115525	13.5995810406724	-11.6732293551951	4.19339455497744	-3.30008071970399	6.60909374316215	-12.321131328316	-3.89683212266018	-12.7389515249365	0	0
ENSG00000068654	0	0	0	0	0	0	0	0	0	0
ENSG00000132300	0	0	0	0	0	0	0	0	0	0
ENSG00000132305	5.2560776678164	0	0	0	0	0	0	-2.11256029825041	0	0
ENSG00000132313	6.53167939938989	-4.48855941519727	0	0	0	0	0	0	0	0
ENSG00000068615	0	0	0	0	0	0	0	0	0	0
ENSG00000115548	0	0	2.15581019055052	0	0	0	0	0	0	0
ENSG00000115561	5.58548506738904	-2.62104537617796	0	-6.76088546966172	0	0	-4.0411813703215	0	0	0
ENSG00000239305	0	0	0	-5.95384367837262	0	0	0	0	0	0
ENSG00000153561	3.44121123390909	2.76620139041144	0	-2.4754391505856	0	0	0	0	0	0
ENSG00000153563	0	0	0	0	0	0	0	0	0	0
ENSG00000172116	0	0	0	0	0	0	0	0	0	0
ENSG00000187627	0	0	0	0	0	0	0	0	0	0
ENSG00000183281	0	0	0	0	0	0	0	0	0	0
ENSG00000125551	0	0	0	0	0	0	0	0	0	0
ENSG00000185304	0	0	0	0	0	0	0	0	0	0
ENSG00000172086	0	0	-5.11512276240524	0	0	0	0	3.83680484431579	0	0
ENSG00000115593	0	0	0	0	0	0	0	0	0	0
ENSG00000163586	0	0	0	0	0	0	0	0	0	0
ENSG00000144115	0	0	0	0	0	0	0	0	0	0
ENSG00000172073	0	0	0	0	0	0	0	0	0	0
ENSG00000172071	0	0	0	0	0	4.34131293756404	0	3.70142064402364	0	0
ENSG00000153574	0	0	0	0	0	0	0	0	0	0
ENSG00000163060	0	0	0	0	0	0	0	0	0	0
ENSG00000172005	0	0	8.98113578658483	0	0	0	0	0	5.09294956647837	0
ENSG00000144029	0	-3.9511953343667	3.12849184577315	0	0	0	0	0	0	0
ENSG00000144026	0	0	0	0	0	0	0	0	0	0
ENSG00000163067	0	0	0	0	0	0	0	0	0	0
ENSG00000155066	0	0	0	0	0	0	0	0	0	0
ENSG00000115041	0	0	0	0	0	0	0	0	0	0
ENSG00000115042	0	0	0	0	0	0	0	0	0	0
ENSG00000144015	0	0	0	0	0	0	0	0	0	0
ENSG00000174501	0	0	0	0	0	0	0	0	0	0
ENSG00000186281	0	0	0	0	0	0	0	0	0	0
ENSG00000222040	0	0	0	0	0	0	0	0	0	0
ENSG00000188886	0	0	0	0	0	0	0	0	0	0
ENSG00000158050	0	0	0	0	0	0	0	0	0	0
ENSG00000084090	5.43585222638481	0	-5.00318160712473	0	0	0	-3.51531311577408	-2.19164467216109	0	0
ENSG00000135956	0	0	0	-2.30723774840704	0	0	0	0	-3.12043846003379	0
ENSG00000144021	2.61344118625228	-2.68440762409582	0	0	0	0	0	0	0	0
ENSG00000144028	4.69391424865651	0	0	-2.11204701130286	0	0	-5.39072597317906	-2.13252291013859	0	0
ENSG00000198885	0	8.77049735364981	0	0	3.40936547279562	0	8.66217284605623	0	0	0
ENSG00000121152	0	0	0	0	0	0	0	0	0	0
ENSG00000196843	6.96164850208028	0	-3.8668820118847	3.59580995725275	0	-3.65147977703091	-5.16372721249962	-3.65184109509729	0	0
ENSG00000114982	2.25435764354993	0	0	0	0	0	0	0	0	0
ENSG00000114988	5.08946465048589	0	0	0	0	0	0	0	0	0
ENSG00000158158	0	0	0	0	0	0	0	0	0	0
ENSG00000168763	0	0	0	0	0	0	0	0	0	0
ENSG00000163126	0	0	0	0	0	0	0	0	0	0
ENSG00000213337	0	0	-8.14793315876745	0	0	0	0	0	0	0
ENSG00000168758	0	0	0	0	0	0	0	0	0	0
ENSG00000168754	0	0	0	0	0	0	0	0	0	0
ENSG00000144199	0	0	0	0	0	0	0	0	0	0
ENSG00000135976	0	0	0	0	0	0	0	0	0	0
ENSG00000135940	5.6185522866727	0	0	-2.97423646122537	0	-2.14567648666762	0	0	0	0
ENSG00000115073	9.26129142451064	-5.56433968271558	0	-4.1738578703524	-4.75581961113944	0	0	-2.46172836220902	0	-2.31104743210108
ENSG00000115085	0	0	0	0	0	0	0	0	0	0
ENSG00000075568	0	0	0	0	0	2.1183842464665	0	0	0	0
ENSG00000168658	0	0	0	0	0	0	0	0	0	0
ENSG00000144191	0	0	0	0	0	0	0	0	0	0
ENSG00000040933	18.4559414111997	0	-6.30256978864642	-5.18540342020474	0	-10.5643315092254	-4.15415547008925	-8.6841351830759	0	0
ENSG00000183513	0	0	0	0	4.2223493319592	0	-2.93961149049967	0	0	0
ENSG00000115446	0	-4.26690205128119	0	-4.14757765126355	0	0	0	0	0	0
ENSG00000071073	10.8660436955199	0	-5.80529408550542	0	0	-7.93534327885616	0	-5.06450090436237	0	0
ENSG00000196872	0	0	0	0	0	0	0	0	0	0
ENSG00000135951	0	0	0	0	0	0	0	0	0	0
ENSG00000241962	0	0	0	0	0	0	0	0	0	0
ENSG00000273045	0	0	0	0	0	0	0	0	0	0
ENSG00000144182	0	0	0	0	0	0	0	0	0	0
ENSG00000273155	0	0	0	0	0	0	0	0	0	0
ENSG00000158411	-7.74591433433722	0	0	2.3204386614711	0	0	0	0	0	2.93638962480328
ENSG00000185414	3.12928690335929	-4.91003196047655	0	0	3.8682200277443	0	0	0	0	0
ENSG00000185674	0	0	0	0	0	0	0	0	0	0
ENSG00000144214	0	0	0	0	0	0	0	0	0	0
ENSG00000115514	-2.07125087128498	-3.83010360942722	0	-3.69044851634899	0	0	-2.91132199269689	0	0	0
ENSG00000158417	18.3285354452385	0	-3.24817142552708	-3.82002152662918	0	-8.03156852483663	-6.50807285483686	-4.86185848621239	0	0
ENSG00000135945	0	0	0	0	0	0	0	0	0	0
ENSG00000144218	-10.330189742748	-12.2432417000288	-16.4519834162155	0	0	15.032816537843	-13.3152254631944	4.59339570666737	0	-7.66218579020485
ENSG00000170500	0	0	0	0	0	0	0	0	0	0
ENSG00000115526	0	0	0	0	0	0	0	0	0	0
ENSG00000204640	0	0	0	0	0	0	0	0	0	0
ENSG00000115539	21.8133606797484	-7.87861848869138	0	-4.71782309030554	-2.47526091676388	-7.88731702285615	-3.46634395474532	-6.12831861556201	0	0
ENSG00000170485	0	0	0	0	0	0	0	0	0	0
ENSG00000071082	0	0	0	0	0	0	0	0	0	0
ENSG00000204634	0	0	0	0	0	0	0	0	0	0
ENSG00000158435	2.43291892799261	0	0	0	0	0	0	0	0	0
ENSG00000163162	-4.41778138987048	9.26344295817672	-3.58332748042452	0	3.33325343981747	0	-3.6241854378914	0	0	0
ENSG00000175874	0	0	0	0	0	0	0	0	0	0
ENSG00000196460	0	0	0	0	0	0	0	0	0	0
ENSG00000071054	-5.23374958840981	-3.88579279294514	0	0	3.26357033345248	3.00209714387696	0	4.62907829614252	0	0
ENSG00000233404	0	0	0	0	0	0	0	0	0	0
ENSG00000115590	0	0	0	0	0	0	0	0	0	0
ENSG00000115594	0	-16.494596213155	-4.58474739223457	0	-2.69766381142362	0	-5.45866521728136	8.48660164186235	0	0
ENSG00000115598	0	0	0	0	0	0	0	0	0	0
ENSG00000115602	0	0	0	0	0	0	0	0	0	0
ENSG00000115604	0	0	0	0	0	0	0	0	0	0
ENSG00000115607	0	0	0	0	0	0	0	0	0	0
ENSG00000180251	0	0	0	0	0	0	0	0	0	0
ENSG00000115616	0	0	0	0	0	0	0	0	0	0
ENSG00000135953	0	0	0	0	0	0	0	0	0	0
ENSG00000170417	0	0	0	0	0	0	0	0	0	0
ENSG00000198914	0	0	0	0	0	0	0	0	0	0
ENSG00000135972	3.41627734855866	-2.15001313493143	0	0	2.1260230858239	0	0	0	0	0
ENSG00000135973	0	0	0	0	0	0	0	0	0	0
ENSG00000135966	0	3.37419656012285	0	0	0	0	0	0	0	0
ENSG00000135974	7.73834819336119	0	0	0	0	0	0	0	0	0
ENSG00000115641	0	0	0	0	0	5.08834342592908	0	0	0	0
ENSG00000071051	0	0	0	0	0	0	0	0	0	0
ENSG00000119147	0	0	9.69861666183485	0	0	4.90494349016763	0	0	0	0
ENSG00000115652	-2.72549221058057	0	-2.43699706256116	-2.49894665479613	0	3.89262126109615	-2.31292454291091	3.11669421643077	0	0
ENSG00000153165	0	0	0	0	0	0	0	0	0	0
ENSG00000144057	0	0	0	0	0	0	0	0	0	0
ENSG00000196862	0	0	0	0	0	0	0	0	0	0
ENSG00000115665	0	0	0	0	0	0	0	0	0	0
ENSG00000196228	0	0	0	0	0	0	0	0	0	0
ENSG00000198203	0	0	0	0	0	0	0	0	0	0
ENSG00000198075	0	0	0	0	0	0	0	0	0	0
ENSG00000135968	0	-2.32303459966517	-3.33888365815484	0	0	2.5573833796687	0	0	0	0
ENSG00000169756	9.37739502659019	-6.09060673249382	0	-5.25211569705136	0	-2.63151467281596	0	0	0	0
ENSG00000153201	0	0	0	0	0	0	0	0	0	0
ENSG00000163006	0	0	0	0	0	0	0	0	0	0
ENSG00000135960	0	0	0	0	0	0	0	0	0	0
ENSG00000172985	0	0	0	0	0	0	0	0	0	0
ENSG00000186522	-2.88482175809657	-5.38418467335011	3.71156733163739	-5.02311000195407	-2.40342625124275	0	0	3.30802950197946	0	0
ENSG00000198142	0	0	0	0	0	0	0	0	0	0
ENSG00000015568	10.5028212392118	0	0	0	0	-7.26420206134598	-4.80293070686024	-2.80619481333853	-2.62607284120986	0
ENSG00000256977	0	0	0	0	0	0	0	0	0	0
ENSG00000144063	-15.9050189336075	0	20.3050771845493	0	0	0	0	0	0	6.27353816721598
ENSG00000144061	0	0	0	0	0	0	0	0	0	0
ENSG00000257207	0	0	0	0	0	0	0	0	0	0
ENSG00000256671	0	0	0	0	0	0	0	0	0	0
ENSG00000183054	0	0	0	0	0	0	0	0	0	0
ENSG00000169679	0	0	0	0	0	0	0	0	0	0
ENSG00000153093	0	0	0	0	0	0	0	0	0	0
ENSG00000153094	0	4.88395677932684	0	2.95098316192518	2.17622259554049	0	0	0	0	0
ENSG00000153107	3.99619583056829	-3.54994699490433	0	0	0	0	0	0	0	0
ENSG00000153208	14.1356753774033	7.56368940409229	0	-7.5631814451913	-5.95206779448092	-17.5324246271944	0	-17.5888986850831	0	-4.87951124193562
ENSG00000153214	3.86883861253696	0	0	-5.45823117522141	-3.18391073841928	0	-2.98494317827209	0	0	-2.57604462026549
ENSG00000144152	-8.91103401152675	-15.6711456598491	-16.0656796350451	-7.24283147606146	-7.64232461717791	22.3432506973068	-12.8871230102757	0	-4.08072905002486	0
ENSG00000144161	0	0	0	0	0	0	0	0	0	0
ENSG00000188177	6.42940093436049	0	0	0	0	0	0	0	0	0
ENSG00000169629	0	0	0	0	0	0	0	0	0	0
ENSG00000114999	3.84401097267595	0	0	0	0	0	0	0	0	0
ENSG00000125630	0	0	0	0	0	0	0	0	0	0
ENSG00000125611	0	0	0	0	0	0	0	0	0	0
ENSG00000144136	0	3.47971950925215	0	0	0	0	0	0	0	0
ENSG00000144130	0	0	0	0	0	0	0	0	0	0
ENSG00000169607	0	0	0	0	0	0	0	0	0	0
ENSG00000115008	0	0	0	0	0	0	0	0	0	0
ENSG00000125538	0	0	0	0	0	0	0	0	0	0
ENSG00000125571	0	0	0	0	0	0	0	0	0	0
ENSG00000136688	0	0	0	0	0	0	0	0	0	0
ENSG00000136694	0	0	0	0	0	0	0	0	0	0
ENSG00000136696	0	0	0	0	0	0	0	0	0	0
ENSG00000136695	0	0	0	0	0	0	0	0	0	0
ENSG00000136697	0	0	0	0	0	0	0	0	0	0
ENSG00000136689	0	0	0	0	0	0	0	0	0	0
ENSG00000125637	0	0	0	0	0	0	0	0	0	0
ENSG00000125618	0	0	0	0	0	0	0	0	0	0
ENSG00000136682	0	0	0	0	0	0	0	0	0	0
ENSG00000184492	0	0	0	0	0	0	0	0	0	0
ENSG00000144134	0	0	0	0	0	0	0	0	0	0
ENSG00000115084	0	-3.493496693006	-4.06391271428323	-8.92939901284638	-2.88272634994677	4.94577251955873	-3.45090675027122	3.58224619774146	0	0
ENSG00000115091	10.7815669831401	8.20565858401638	-6.68646607970564	6.15093597211095	13.5112701980888	-10.3480888945988	-4.41693040220896	-6.22898506894749	-2.74614813265525	0
ENSG00000175497	0	0	0	0	0	0	0	0	0	0
ENSG00000088205	0	0	0	0	0	0	0	0	0	0
ENSG00000125633	0	0	0	0	0	0	0	0	0	0
ENSG00000125629	8.15792518825247	-10.4186971941019	0	-4.41832349407695	-5.51882462146389	0	-4.31031287453759	0	0	0
ENSG00000163064	0	0	0	0	0	0	0	0	0	0
ENSG00000019169	0	0	0	0	0	0	0	0	0	0
ENSG00000144119	0	0	0	0	0	0	0	0	0	0
ENSG00000115107	-15.246999830188	-3.36921026759132	-2.37206618218722	-28.5256314276361	0	5.78061465975911	-10.5451371614749	15.9996029053772	-3.92578321863391	-6.57510227166545
ENSG00000186132	0	0	0	0	0	0	0	0	0	0
ENSG00000155368	7.84165557067467	3.67702697422535	-8.49699080010205	-6.97865454781286	2.50169790913494	0	0	0	4.9645302555484	-2.57281309058825
ENSG00000171227	-16.1647055217067	21.1302514871626	0	0	0	0	0	0	0	0
ENSG00000080293	0	0	0	0	0	0	0	0	0	0
ENSG00000163075	0	0	0	0	0	0	0	0	0	0
ENSG00000144120	0	0	0	0	0	0	0	0	0	0
ENSG00000088179	0	0	0	0	0	0	0	0	0	0
ENSG00000115109	0	0	0	0	0	0	0	0	0	0
ENSG00000226479	0	0	0	0	0	0	0	0	0	0
ENSG00000144118	0	4.26131771033514	3.96258354814153	-8.25226068599605	0	0	0	-3.8531846488266	0	0
ENSG00000163083	0	0	0	0	0	0	0	0	0	0
ENSG00000074047	0	0	0	0	0	0	0	0	0	0
ENSG00000115112	0	0	0	0	0	0	0	0	0	0
ENSG00000074054	4.56103303651119	-4.7927513803813	-2.45529436347212	0	0	0	0	0	0	0
ENSG00000155438	0	0	0	0	0	0	-3.14000672403062	0	0	0
ENSG00000211460	3.1685902033609	-5.46749927005119	0	0	0	0	-4.52076995576428	2.72175125493545	0	0
ENSG00000155052	0	0	0	0	0	0	0	0	0	0
ENSG00000136732	-10.4180129981643	0	-4.78368697897066	-3.83441085688365	-2.58396519382988	6.94560818064224	0	6.16014367901219	0	0
ENSG00000136717	-4.45209462513237	13.0947406908101	-3.23254568152236	0	0	-7.505289224176	-4.66463439659352	2.49014228508136	0	0
ENSG00000186684	0	0	0	0	0	0	0	0	0	0
ENSG00000163161	0	0	0	0	0	0	0	0	0	0
ENSG00000169967	0	0	-4.13301350330927	0	0	0	0	0	-3.74964396326216	0
ENSG00000115718	0	0	0	0	0	0	0	0	0	0
ENSG00000163166	0	0	0	0	0	0	0	0	0	-2.44855904665319
ENSG00000169994	0	0	0	0	0	0	0	0	0	0
ENSG00000072163	31.6425361079596	-25.825089318674	8.6331980389581	-12.6308426189413	-11.2998174631409	-31.6425361079596	15.6438278704936	0	-2.27595052339622	-4.28216935525271
ENSG00000144230	0	0	0	0	0	0	0	0	0	0
ENSG00000136709	2.78597017258736	0	0	0	0	0	0	0	0	0
ENSG00000173349	0	0	0	0	0	0	0	0	0	0
ENSG00000144231	0	-6.04643455758306	0	-2.25676490147394	0	2.52763083957081	0	0	0	0
ENSG00000144233	2.60414414230273	0	0	-6.95956780303354	0	0	-2.4374752220365	0	0	0
ENSG00000136715	0	0	0	0	0	0	0	0	0	0
ENSG00000136731	0	-2.85152515466807	2.64651094549582	0	3.78225458908667	0	-4.46447218646864	0	0	0
ENSG00000136720	0	0	0	0	0	0	0	0	0	0
ENSG00000222014	0	0	0	0	0	0	0	0	0	0
ENSG00000196604	0	0	0	0	0	0	0	0	0	0
ENSG00000152076	0	0	0	0	0	0	0	0	0	0
ENSG00000136699	0	0	0	0	0	0	0	0	0	0
ENSG00000152082	0	-5.55827603689034	0	-3.50820771710519	0	3.80028800248125	0	3.0939516112121	0	0
ENSG00000152086	0	0	0	0	0	0	0	0	0	0
ENSG00000136710	0	6.00746359261629	0	0	2.58679116136162	0	0	-2.91964373953022	0	0
ENSG00000136718	0	0	0	0	2.66250961535578	0	0	0	0	0
ENSG00000072135	-24.6253185473906	31.35824621253	0	12.0275609433094	12.023095089966	-21.0416735236499	0	-22.1122257696608	-29.6680416730405	4.76348181596483
ENSG00000196834	0	0	0	0	0	0	0	0	0	0
ENSG00000152093	0	0	0	0	0	0	0	0	0	0
ENSG00000136698	0	0	0	0	0	0	0	0	0	0
ENSG00000222038	0	0	0	0	0	0	0	0	0	0
ENSG00000173302	0	0	0	0	0	0	0	0	0	0
ENSG00000178171	0	0	0	0	0	0	0	0	0	0
ENSG00000136002	0	0	0	0	0	0	0	0	0	0
ENSG00000152102	2.49670326882577	0	0	0	0	0	-3.2779549102443	0	-2.31065673876764	-2.46723090071219
ENSG00000115762	0	6.32314904236293	0	0	3.58883607427902	-5.71275668689335	-3.5793251617497	0	0	0
ENSG00000188219	0	0	0	0	0	0	0	0	0	0
ENSG00000178206	0	0	0	0	0	0	0	0	0	0
ENSG00000173272	0	0	0	0	0	0	0	0	0	0
ENSG00000075886	0	0	0	0	0	0	0	0	0	0
ENSG00000163040	0	0	0	0	0	0	0	0	0	0
ENSG00000197927	0	0	0	0	0	0	0	0	0	0
ENSG00000186825	0	0	0	0	0	0	0	0	0	0
ENSG00000163046	0	0	0	0	0	0	0	0	0	0
ENSG00000183840	0	0	0	0	0	0	0	0	0	0
ENSG00000150551	0	0	0	0	0	0	0	0	0	0
ENSG00000176771	0	0	0	0	0	0	0	0	0	0
ENSG00000152127	4.5516174042642	0	0	0	0	0	0	0	0	0
ENSG00000152128	0	0	0	0	0	0	0	0	0	0
ENSG00000153086	0	0	0	0	0	0	0	0	0	0
ENSG00000082258	0	0	0	0	0	0	0	0	0	0
ENSG00000176601	0	0	0	0	0	0	0	0	0	0
ENSG00000115839	2.11546684044119	0	0	0	0	0	-4.40919047981624	0	0	0
ENSG00000121988	0	0	0	0	0	0	0	0	0	0
ENSG00000048991	5.40341454614537	-2.59886167430643	-2.15276303583048	0	0	0	0	-2.48541483512316	0	0
ENSG00000144224	7.89039526373328	-5.08153952730716	0	0	0	-2.59029373102751	0	0	-3.25517445544586	0
ENSG00000115850	0	0	0	0	0	0	0	0	0	0
ENSG00000076003	10.9039641209077	-2.19801255672879	-2.38987467913276	0	0	-6.96172211881495	-3.63316098431913	-3.93962592123695	0	0
ENSG00000115866	8.65930526908895	-4.38257050993078	-7.57119692696459	0	0	-3.10604371681771	-2.33959966131479	0	-3.18570418126333	0
ENSG00000121966	0	10.5532268303699	0	0	4.49009060915294	0	0	0	0	0
ENSG00000144229	0	0	0	0	0	0	0	0	0	0
ENSG00000150540	0	0	0	0	0	0	0	2.67885380557303	0	0
ENSG00000144228	2.69239887108414	0	0	0	0	0	-4.09850827975516	0	0	0
ENSG00000144227	0	0	0	0	0	0	0	0	0	0
ENSG00000168702	0	0	0	0	0	0	0	0	0	0
ENSG00000115919	0	0	0	0	0	0	0	0	0	0
ENSG00000075884	0	7.92242281908214	0	6.95831434168603	8.51862401129001	0	0	0	0	0
ENSG00000121964	0	0	0	0	0	0	0	0	0	0
ENSG00000169554	-16.3162802302853	17.9543500345992	-13.4978351444292	-6.88606697273829	8.4183384312023	7.59446466088556	-14.9111169573886	11.5925487264045	2.09780114221552	-10.4900739716347
ENSG00000121989	0	0	0	0	0	0	0	0	0	0
ENSG00000115947	8.10048664367254	-4.99300417840225	-6.64651626120942	0	0	-2.27839315641945	0	0	0	0
ENSG00000204406	0	0	0	0	0	0	0	0	0	0
ENSG00000135999	0	0	0	0	0	0	0	0	0	0
ENSG00000168280	0	0	0	0	0	0	0	0	0	0
ENSG00000150556	0	0	0	0	0	0	0	0	0	0
ENSG00000187123	0	0	0	0	0	0	0	0	0	0
ENSG00000168288	10.5002163315304	-7.33770090015266	-3.56637306595376	-5.66013540353121	0	-3.08388945388538	-3.25029746319829	0	0	0
ENSG00000115963	0	0	-11.7257669110466	-11.9758599766743	0	3.71582332859916	-13.5320825458593	6.00151215415513	0	-29.6174759914075
ENSG00000184898	0	0	0	0	0	0	0	0	0	0
ENSG00000123609	-5.44467656280982	-2.38260829952659	4.084764548993	0	0	0	3.50819070235597	0	0	0
ENSG00000123610	-11.3784641990782	0	0	0	0	4.52851828332333	0	12.8615778542342	0	0
ENSG00000080345	5.46812148458602	0	-3.39209263318362	0	0	-2.3182196919528	0	0	0	0
ENSG00000183091	0	0	0	0	0	0	0	0	0	0
ENSG00000162980	0	-4.38914397342032	-2.730471353728	0	0	5.92648013594416	-4.63174996380766	2.29582154682375	0	-2.11550524052208
ENSG00000182389	0	0	0	0	0	0	0	0	0	0
ENSG00000115145	0	0	0	0	0	0	0	0	0	0
ENSG00000157827	-12.3093689776846	0	0	0	0	10.6652618893297	0	5.02709757957048	0	0
ENSG00000196504	0	0	-2.12496171952365	0	2.5101003832702	0	0	0	0	0
ENSG00000177917	0	0	0	0	0	0	0	0	0	0
ENSG00000177519	0	0	0	0	0	0	0	0	0	0
ENSG00000144278	0	0	0	0	0	0	0	0	0	0
ENSG00000162989	0	0	0	0	0	0	0	0	0	0
ENSG00000153234	5.25732063650865	0	0	0	0	0	0	0	2.17646833578167	0
ENSG00000115159	0	-4.32001035066476	2.98431527733739	0	0	-2.56469532167188	0	0	0	0
ENSG00000136542	0	0	0	0	0	0	0	0	0	0
ENSG00000136541	0	0	0	0	0	0	0	0	0	0
ENSG00000115165	0	0	0	8.98138945102799	9.61021030355503	0	0	0	0	0
ENSG00000123612	0	0	0	0	0	0	0	0	0	0
ENSG00000115170	0	0	4.35532452522552	0	0	3.89447720474162	0	0	0	0
ENSG00000007001	0	0	0	0	0	0	0	0	0	0
ENSG00000153237	0	0	0	0	0	0	0	0	0	0
ENSG00000144283	31.6425361079596	-9.00152883308342	0	-10.6423837659443	-10.2796139464232	-24.4338041888012	5.06319996025273	-25.7534730919988	-7.61385148028458	0
ENSG00000163331	0	0	0	0	0	0	0	0	0	0
ENSG00000115183	-4.3784322560371	-6.54396639177742	3.23305206091252	0	0	0	9.69728331152077	-5.00016671724762	0	3.61642227460366
ENSG00000196151	0	0	0	0	0	0	0	0	0	0
ENSG00000123636	0	0	0	0	2.30184092498102	0	0	0	0	0
ENSG00000136536	0	0	0	0	0	0	0	0	0	0
ENSG00000241399	-26.7739211936928	4.10862520717411	-14.1064813892987	-14.1725785203853	0	31.6425361079596	-15.5849493982864	26.0603645327964	-3.38751935413834	-2.19828921030111
ENSG00000054219	0	0	0	0	0	0	0	0	0	0
