ENSGID	CHR	START	END
ENSG00000186377	chr1	47427036	47516423
ENSG00000186160	chr1	47533160	47583991
ENSG00000162365	chr1	47603107	47615413
ENSG00000162366	chr1	47649265	47656716
ENSG00000162367	chr1	47681962	47697892
ENSG00000123473	chr1	47715811	47779819
ENSG00000162368	chr1	47799469	47844511
ENSG00000186790	chr1	47881744	47883723
ENSG00000186564	chr1	47901689	47906363
ENSG00000269113	chr1	48226200	48462567
ENSG00000273395	chr1	48226979	48227290
ENSG00000269709	chr1	48569306	48569878
ENSG00000117834	chr1	48688357	48714316
ENSG00000132122	chr1	48761044	48937845
ENSG00000186094	chr1	48998527	50489585
ENSG00000162373	chr1	49193195	49242641
ENSG00000227839	chr1	50459990	50461874
ENSG00000162374	chr1	50513686	50669458
ENSG00000142700	chr1	50883222	50889172
ENSG00000185104	chr1	50905150	51425935
ENSG00000123080	chr1	51426417	51440305
ENSG00000204006	chr1	51567906	51613752
ENSG00000123091	chr1	51701943	51739127
ENSG00000085831	chr1	51752930	51810788
ENSG00000085832	chr1	51819935	51985000
ENSG00000117859	chr1	52042851	52254889
ENSG00000078618	chr1	52254863	52344477
ENSG00000169213	chr1	52373628	52456436
ENSG00000117862	chr1	52485803	52521843
ENSG00000198841	chr1	52497775	52499488
ENSG00000134717	chr1	52521797	52556388
ENSG00000157077	chr1	52608046	52812358
ENSG00000154222	chr1	52811395	52831865
ENSG00000085840	chr1	52838501	52870131
ENSG00000134748	chr1	52870236	52886511
ENSG00000134744	chr1	52873954	53019159
ENSG00000116157	chr1	53068044	53074723
ENSG00000182183	chr1	53099016	53135355
ENSG00000162377	chr1	53152508	53164038
ENSG00000162378	chr1	53192126	53293014
ENSG00000203995	chr1	53308183	53360670
ENSG00000121310	chr1	53361656	53392884
ENSG00000116171	chr1	53392901	53517375
ENSG00000174348	chr1	53527854	53551174
ENSG00000162383	chr1	53552855	53608289
ENSG00000157184	chr1	53662101	53679869
ENSG00000162384	chr1	53679771	53686289
ENSG00000162385	chr1	53692564	53704282
ENSG00000157193	chr1	53711217	53793742
ENSG00000143006	chr1	53925072	53933161
ENSG00000174332	chr1	53971910	54199877
ENSG00000058804	chr1	54231133	54304533
ENSG00000058799	chr1	54317392	54356407
ENSG00000211452	chr1	54356912	54376759
ENSG00000081870	chr1	54382247	54411602
ENSG00000116212	chr1	54411750	54433841
ENSG00000203985	chr1	54474412	54483856
ENSG00000116209	chr1	54497347	54519177
ENSG00000116205	chr1	54519260	54578192
ENSG00000212670	chr1	54569968	54571750
ENSG00000157211	chr1	54598747	54619443
ENSG00000256407	chr1	54606897	54665746
ENSG00000248835	chr1	54635333	54637997
ENSG00000215883	chr1	54638009	54665709
ENSG00000116221	chr1	54649714	54691137
ENSG00000157216	chr1	54691105	54879152
ENSG00000198711	chr1	54703710	54704736
ENSG00000162390	chr1	55007930	55104865
ENSG00000162391	chr1	55074855	55089229
ENSG00000271723	chr1	55107459	55207981
ENSG00000184313	chr1	55107463	55175939
ENSG00000243725	chr1	55181495	55208330
ENSG00000162396	chr1	55222571	55230187
ENSG00000006555	chr1	55245385	55266940
ENSG00000162398	chr1	55271736	55307925
ENSG00000116133	chr1	55315306	55352891
ENSG00000143001	chr1	55446465	55457966
ENSG00000162399	chr1	55464606	55476556
ENSG00000169174	chr1	55505221	55530525
ENSG00000162402	chr1	55532032	55680786
ENSG00000162407	chr1	56960419	57110974
ENSG00000162409	chr1	57110995	57181008
ENSG00000187889	chr1	57184477	57285369
ENSG00000157131	chr1	57320479	57383894
ENSG00000021852	chr1	57394883	57431813
ENSG00000173406	chr1	57460451	59012406
ENSG00000162600	chr1	58881056	59012474
ENSG00000184292	chr1	59041099	59043166
ENSG00000162601	chr1	59120411	59165764
ENSG00000177606	chr1	59246465	59249785
ENSG00000172456	chr1	59762310	60233347
ENSG00000134709	chr1	60280458	60342050
ENSG00000134716	chr1	60358980	60392462
ENSG00000162598	chr1	60452941	60539442
ENSG00000162599	chr1	61330931	61928465
ENSG00000162604	chr1	62146718	62191095
ENSG00000132849	chr1	62208149	62629592
ENSG00000240563	chr1	62660503	62678000
ENSG00000132854	chr1	62702651	62785085
ENSG00000162607	chr1	62901968	62917475
ENSG00000116641	chr1	62920399	63153969
ENSG00000132855	chr1	63063158	63071830
ENSG00000269624	chr1	63073437	63075249
ENSG00000125703	chr1	63249806	63331184
ENSG00000187140	chr1	63788730	63790797
ENSG00000088035	chr1	63833261	63904233
ENSG00000142856	chr1	63906441	64059392
ENSG00000203965	chr1	63989043	64038364
ENSG00000116652	chr1	64014588	64015405
ENSG00000079739	chr1	64058947	64125916
ENSG00000185483	chr1	64239693	64647181
ENSG00000177414	chr1	64669310	64733051
ENSG00000158966	chr1	64936428	65158741
ENSG00000162437	chr1	65210778	65298915
ENSG00000162434	chr1	65298912	65432187
ENSG00000162433	chr1	65613232	65697828
ENSG00000116675	chr1	65713902	65881552
ENSG00000116678	chr1	65886248	66107242
ENSG00000213625	chr1	65886270	65901690
ENSG00000184588	chr1	66258197	66840259
ENSG00000118473	chr1	66999066	67213982
ENSG00000248458	chr1	67131547	67142710
ENSG00000152760	chr1	67218142	67244470
ENSG00000172410	chr1	67263424	67266939
ENSG00000152763	chr1	67278568	67390570
ENSG00000198160	chr1	67390578	67454302
ENSG00000116704	chr1	67465015	67519782
ENSG00000203963	chr1	67557848	67697536
ENSG00000162594	chr1	67632083	67725662
ENSG00000081985	chr1	67773047	67862583
ENSG00000142864	chr1	67873493	67896098
ENSG00000116717	chr1	68150744	68154021
ENSG00000172380	chr1	68167149	68299150
ENSG00000162595	chr1	68511645	68517314
ENSG00000116729	chr1	68564142	68698803
ENSG00000116745	chr1	68894505	68915642
ENSG00000024526	chr1	68939835	68962904
ENSG00000033122	chr1	70034081	70617628
ENSG00000066557	chr1	70610488	70671303
ENSG00000116754	chr1	70671365	70718735
ENSG00000118454	chr1	70726271	70820417
ENSG00000197568	chr1	70820488	70851022
ENSG00000116761	chr1	70876901	70905534
ENSG00000050628	chr1	71318036	71513491
ENSG00000132485	chr1	71528974	71546980
ENSG00000172260	chr1	71861623	72748417
ENSG00000162620	chr1	74491699	74663871
ENSG00000254685	chr1	74663896	74699770
ENSG00000259030	chr1	74663919	75009666
ENSG00000116783	chr1	74663947	75010112
ENSG00000162621	chr1	74935562	74978298
ENSG00000178965	chr1	75033795	75139422
ENSG00000116791	chr1	75171170	75199092
ENSG00000162623	chr1	75198836	75232362
ENSG00000162624	chr1	75594119	75627218
ENSG00000137968	chr1	75667816	76076801
ENSG00000117054	chr1	76190036	76253260
ENSG00000137955	chr1	76251879	76260764
ENSG00000057468	chr1	76262567	76378923
ENSG00000154007	chr1	76384558	76398116
ENSG00000184005	chr1	76540404	77100286
ENSG00000117069	chr1	77333126	77531396
ENSG00000142892	chr1	77554675	77685115
ENSG00000154027	chr1	77747736	78025651
ENSG00000036549	chr1	78028101	78149104
ENSG00000077254	chr1	78161672	78225537
ENSG00000180488	chr1	78245309	78344106
ENSG00000162614	chr1	78354198	78409580
ENSG00000162613	chr1	78409740	78444794
ENSG00000162616	chr1	78444859	78483648
ENSG00000137960	chr1	78445226	78604133
ENSG00000122420	chr1	78769568	79005434
ENSG00000137959	chr1	79085607	79111830
ENSG00000137965	chr1	79115481	79129763
ENSG00000162618	chr1	79355449	79472403
ENSG00000117114	chr1	81771845	82458120
ENSG00000137941	chr1	84330711	84464833
ENSG00000142875	chr1	84543745	84704181
ENSG00000203943	chr1	84764049	84855640
ENSG00000137976	chr1	84864215	84880701
ENSG00000117133	chr1	84944942	84963473
ENSG00000174021	chr1	84964008	84972248
ENSG00000117151	chr1	85015289	85040163
ENSG00000180869	chr1	85093913	85100703
ENSG00000117155	chr1	85109390	85156486
ENSG00000171517	chr1	85277285	85358896
ENSG00000153898	chr1	85391268	85462796
ENSG00000162643	chr1	85464830	85598821
ENSG00000055732	chr1	85483765	85514182
ENSG00000097096	chr1	85622556	85666729
ENSG00000162642	chr1	85715639	85725355
ENSG00000142867	chr1	85731931	85742773
ENSG00000153904	chr1	85784164	86043933
ENSG00000142871	chr1	86046444	86049645
ENSG00000117174	chr1	86115106	86174116
ENSG00000171502	chr1	86194916	86622626
ENSG00000122417	chr1	86814344	86862023
ENSG00000137975	chr1	86889769	86922241
ENSG00000016490	chr1	86934051	86965972
ENSG00000016602	chr1	87012761	87046437
ENSG00000097033	chr1	87170259	87213867
ENSG00000183291	chr1	87328132	87380107
ENSG00000153936	chr1	87380331	87602334
ENSG00000267561	chr1	87458692	87634884
ENSG00000143013	chr1	87794151	87814606
ENSG00000065243	chr1	89149905	89301938
ENSG00000137947	chr1	89318615	89357627
ENSG00000137944	chr1	89401456	89458636
ENSG00000213516	chr1	89445139	89458643
ENSG00000117226	chr1	89472349	89488577
ENSG00000117228	chr1	89518002	89531043
ENSG00000162645	chr1	89571815	89616139
ENSG00000213512	chr1	89597434	89641723
ENSG00000162654	chr1	89646831	89664615
ENSG00000154451	chr1	89724633	89738544
ENSG00000183347	chr1	89829617	89852020
ENSG00000197147	chr1	89990395	90063423
ENSG00000171488	chr1	90098631	90235462
ENSG00000271949	chr1	90098699	90398809
ENSG00000171492	chr1	90286573	90402170
ENSG00000162664	chr1	90460671	90501090
ENSG00000143032	chr1	91177096	91182794
ENSG00000122482	chr1	91380859	91487829
ENSG00000162669	chr1	91726323	91870426
ENSG00000097046	chr1	91966408	91991321
ENSG00000069702	chr1	92145902	92371892
ENSG00000137948	chr1	92414928	92479983
ENSG00000172031	chr1	92495539	92529093
ENSG00000189195	chr1	92545862	92613393
ENSG00000069712	chr1	92632542	92650280
ENSG00000203910	chr1	92683497	92711370
ENSG00000174842	chr1	92711959	92764544
ENSG00000122484	chr1	92764522	92867613
ENSG00000162676	chr1	92940319	92952433
ENSG00000067208	chr1	92974253	93257961
ENSG00000122406	chr1	93297582	93307481
ENSG00000154511	chr1	93307724	93427057
ENSG00000143033	chr1	93544792	93604638
ENSG00000117500	chr1	93615299	93646285
ENSG00000122483	chr1	93645476	93744287
ENSG00000117505	chr1	93811445	93835055
ENSG00000137942	chr1	93913688	94020218
ENSG00000137936	chr1	94027347	94312706
ENSG00000067334	chr1	94333373	94345474
ENSG00000023909	chr1	94350761	94374966
ENSG00000198691	chr1	94458393	94586688
ENSG00000137962	chr1	94614544	94740624
ENSG00000117528	chr1	94883933	94984222
ENSG00000117525	chr1	94994781	95007356
ENSG00000143036	chr1	95285898	95360802
ENSG00000117519	chr1	95362507	95392834
ENSG00000172339	chr1	95439963	95538501
ENSG00000152078	chr1	95582894	95663163
ENSG00000271092	chr1	95583479	95712781
ENSG00000122481	chr1	95699711	95712781
ENSG00000237435	chr1	96403457	96488436
ENSG00000117569	chr1	97187221	97289294
ENSG00000188641	chr1	97543299	98386605
ENSG00000162627	chr1	99127236	99226056
ENSG00000117598	chr1	99355806	99470588
ENSG00000117600	chr1	99729509	99775146
ENSG00000099260	chr1	100111499	100160097
ENSG00000156869	chr1	100174259	100232187
ENSG00000162688	chr1	100315640	100389579
ENSG00000117620	chr1	100435345	100492535
ENSG00000156875	chr1	100503653	100548933
ENSG00000156876	chr1	100549119	100598511
ENSG00000122435	chr1	100598706	100616053
ENSG00000122477	chr1	100614409	100643771
ENSG00000137992	chr1	100652475	100715390
ENSG00000137996	chr1	100731763	100758325
ENSG00000079335	chr1	100810584	100985833
ENSG00000181656	chr1	101003693	101007574
ENSG00000162692	chr1	101185298	101204601
ENSG00000162694	chr1	101337943	101361554
ENSG00000162695	chr1	101361632	101447309
ENSG00000117543	chr1	101455179	101491644
ENSG00000269175	chr1	101455761	101457653
ENSG00000170989	chr1	101702444	101707074
ENSG00000118733	chr1	102268130	102462586
ENSG00000060718	chr1	103342023	103574052
ENSG00000185946	chr1	104068313	104097861
ENSG00000240038	chr1	104096437	104122156
ENSG00000243480	chr1	104159999	104168402
ENSG00000237763	chr1	104197912	104207173
ENSG00000174876	chr1	104230037	104239302
ENSG00000187733	chr1	104293028	104301312
ENSG00000198890	chr1	107599267	107601916
ENSG00000162631	chr1	107682629	108026080
ENSG00000134215	chr1	108113782	108507766
ENSG00000085491	chr1	108676658	108743471
ENSG00000196427	chr1	108765963	108786689
ENSG00000186086	chr1	108918421	109013624
ENSG00000162636	chr1	109102711	109187522
ENSG00000162639	chr1	109190912	109204148
ENSG00000134186	chr1	109234945	109244425
ENSG00000143107	chr1	109255279	109285365
ENSG00000116266	chr1	109289296	109352148
ENSG00000162641	chr1	109358520	109506106
ENSG00000121957	chr1	109417972	109477167
ENSG00000121940	chr1	109472130	109506111
ENSG00000085433	chr1	109512836	109584850
ENSG00000197780	chr1	109605108	109618624
ENSG00000215717	chr1	109632425	109639556
ENSG00000179902	chr1	109648573	109656479
ENSG00000116299	chr1	109656301	109749401
ENSG00000031698	chr1	109756540	109780791
ENSG00000143126	chr1	109792641	109818372
ENSG00000134222	chr1	109822178	109825808
ENSG00000221986	chr1	109834987	109849663
ENSG00000134243	chr1	109852192	109940573
ENSG00000143106	chr1	109941653	109969062
ENSG00000143028	chr1	110009180	110024759
ENSG00000162650	chr1	110026101	110035426
ENSG00000174151	chr1	110036674	110045554
ENSG00000181754	chr1	110046797	110052360
ENSG00000156097	chr1	110082494	110091028
ENSG00000065135	chr1	110091233	110136975
ENSG00000134183	chr1	110145889	110155679
ENSG00000116337	chr1	110158726	110174673
ENSG00000168765	chr1	110198703	110208118
ENSG00000213366	chr1	110210644	110252171
ENSG00000134184	chr1	110230436	110251661
ENSG00000134201	chr1	110254864	110318050
ENSG00000134202	chr1	110276554	110284384
ENSG00000198758	chr1	110292702	110306649
ENSG00000184371	chr1	110452864	110473614
ENSG00000168710	chr1	110527308	110566357
ENSG00000143093	chr1	110574199	110617263
ENSG00000156150	chr1	110602616	110613322
ENSG00000186150	chr1	110655062	110656569
ENSG00000197106	chr1	110693108	110744824
ENSG00000116396	chr1	110753965	110825722
ENSG00000162775	chr1	110881128	110889299
ENSG00000168679	chr1	110905470	110933704
ENSG00000134248	chr1	110943871	110950564
ENSG00000143125	chr1	110993822	110999976
ENSG00000143105	chr1	111059839	111061797
ENSG00000177301	chr1	111136202	111174096
ENSG00000177272	chr1	111214310	111217655
ENSG00000143119	chr1	111415775	111442550
ENSG00000121931	chr1	111489807	111506701
ENSG00000156171	chr1	111659955	111682838
ENSG00000134255	chr1	111682249	111727724
ENSG00000162777	chr1	111729796	111747157
ENSG00000064886	chr1	111743393	111786062
ENSG00000134216	chr1	111833484	111863188
ENSG00000173947	chr1	111888910	111895635
ENSG00000085465	chr1	111956936	111970399
ENSG00000116455	chr1	111982512	111991998
ENSG00000116459	chr1	111991486	112005395
ENSG00000143110	chr1	112016414	112021134
ENSG00000121933	chr1	112025970	112106584
ENSG00000116473	chr1	112084840	112259313
ENSG00000197852	chr1	112223252	112298446
ENSG00000064703	chr1	112297867	112310638
ENSG00000171385	chr1	112313284	112531777
ENSG00000143079	chr1	112938803	113006078
ENSG00000134245	chr1	113009163	113072787
ENSG00000007341	chr1	113066140	113163447
ENSG00000116489	chr1	113161795	113214241
ENSG00000155363	chr1	113215763	113243368
ENSG00000155366	chr1	113243728	113250056
ENSG00000271810	chr1	113245236	113254055
ENSG00000155367	chr1	113252616	113258099
ENSG00000184599	chr1	113263041	113269857
ENSG00000155380	chr1	113454469	113499635
ENSG00000198799	chr1	113615831	113674882
ENSG00000081026	chr1	113933371	114228545
ENSG00000116793	chr1	114239453	114302111
ENSG00000081019	chr1	114304454	114355098
ENSG00000134242	chr1	114356433	114414381
ENSG00000188761	chr1	114420790	114430169
ENSG00000134262	chr1	114437370	114447823
ENSG00000118655	chr1	114447763	114456708
ENSG00000163349	chr1	114471814	114520426
ENSG00000116774	chr1	114522063	114524876
ENSG00000134207	chr1	114631913	114696541
ENSG00000197323	chr1	114935399	115053781
ENSG00000116752	chr1	115110178	115124260
ENSG00000175984	chr1	115125469	115213043
ENSG00000116748	chr1	115215719	115238239
ENSG00000213281	chr1	115247090	115259515
ENSG00000009307	chr1	115259534	115301297
ENSG00000052723	chr1	115312100	115323306
ENSG00000198765	chr1	115397424	115537991
ENSG00000134200	chr1	115572415	115576941
ENSG00000134198	chr1	115590632	115632121
ENSG00000134259	chr1	115828539	115880857
ENSG00000173218	chr1	116184574	116240845
ENSG00000118729	chr1	116242628	116311402
ENSG00000177551	chr1	116378998	116386538
ENSG00000163393	chr1	116519119	116612675
ENSG00000173212	chr1	116654376	116677861
ENSG00000163399	chr1	116915290	116952883
ENSG00000269279	chr1	116915890	116926718
ENSG00000116815	chr1	117057157	117113661
ENSG00000143061	chr1	117117031	117210375
ENSG00000203864	chr1	117236734	117249225
ENSG00000116824	chr1	117297007	117311850
ENSG00000134247	chr1	117452679	117532980
ENSG00000134256	chr1	117544382	117579167
ENSG00000116830	chr1	117602925	117650075
ENSG00000134253	chr1	117653682	117665209
ENSG00000134258	chr1	117686209	117753556
ENSG00000198162	chr1	117910071	118071494
ENSG00000183508	chr1	118148556	118170994
ENSG00000196505	chr1	118406107	118472253
ENSG00000065183	chr1	118472343	118509165
ENSG00000155761	chr1	118496484	118727846
ENSG00000092607	chr1	119425669	119532179
ENSG00000116874	chr1	119573839	119683294
ENSG00000116882	chr1	119911402	119936753
ENSG00000203859	chr1	119957554	119965658
ENSG00000203857	chr1	120049821	120057681
ENSG00000143067	chr1	120162045	120190396
ENSG00000092621	chr1	120202421	120286838
ENSG00000134240	chr1	120290619	120311528
ENSG00000134193	chr1	120336641	120354283
ENSG00000134249	chr1	120436156	120439118
ENSG00000134250	chr1	120454176	120612240
ENSG00000188610	chr1	120837756	120855681
ENSG00000198019	chr1	120926979	120935937
ENSG00000236334	chr1	143767144	143767881
ENSG00000215784	chr1	143896452	143913143
ENSG00000162825	chr1	144146808	144224481
ENSG00000231360	chr1	144339738	144521058
ENSG00000255854	chr1	144363462	144364246
ENSG00000168614	chr1	144811744	144830413
ENSG00000178104	chr1	144836157	145076186
ENSG00000268172	chr1	144989309	144991365
ENSG00000213240	chr1	145209119	145291972
ENSG00000255168	chr1	145209145	145319796
ENSG00000163386	chr1	145289772	145370303
ENSG00000168509	chr1	145413095	145417545
ENSG00000117289	chr1	145438469	145442635
ENSG00000121851	chr1	145456236	145470388
ENSG00000181039	chr1	145470508	145475646
ENSG00000152022	chr1	145477085	145501669
ENSG00000131795	chr1	145507598	145513536
ENSG00000131779	chr1	145516252	145523730
ENSG00000143127	chr1	145524891	145543868
ENSG00000198483	chr1	145549230	145568526
ENSG00000131788	chr1	145575233	145586546
ENSG00000186364	chr1	145586115	145589439
ENSG00000186141	chr1	145592605	145611025
ENSG00000121848	chr1	145611036	145696218
ENSG00000117281	chr1	145695798	145715614
ENSG00000174827	chr1	145726918	145764074
ENSG00000117262	chr1	145764411	145827103
ENSG00000196644	chr1	145883868	145924373
ENSG00000152042	chr1	146032647	146082765
ENSG00000186275	chr1	146373546	146467744
ENSG00000131791	chr1	146626685	146644129
ENSG00000131781	chr1	146646930	146714700
ENSG00000131778	chr1	146714291	146767443
ENSG00000116128	chr1	147013182	147098017
ENSG00000162836	chr1	147101453	147142618
ENSG00000143140	chr1	147228332	147245484
ENSG00000121634	chr1	147374946	147381393
ENSG00000188092	chr1	147400506	147465753
ENSG00000203836	chr1	147574428	147634886
ENSG00000269647	chr1	147631967	147632428
ENSG00000255963	chr1	147954635	147955419
ENSG00000122497	chr1	148003642	148025863
ENSG00000256374	chr1	148201752	148202536
ENSG00000203832	chr1	148250249	148347506
ENSG00000243452	chr1	148555979	148596267
ENSG00000203827	chr1	148739443	148758311
ENSG00000203818	chr1	149400131	149400542
ENSG00000203817	chr1	149438750	149459549
ENSG00000198161	chr1	149553003	149553787
ENSG00000203815	chr1	149675978	149676609
ENSG00000150337	chr1	149754227	149764074
ENSG00000203814	chr1	149754245	149783928
ENSG00000183598	chr1	149784826	149785236
ENSG00000183941	chr1	149804221	149811339
ENSG00000203811	chr1	149811110	149812765
ENSG00000183558	chr1	149813505	149814478
ENSG00000203812	chr1	149822643	149823191
ENSG00000203852	chr1	149824181	149825836
ENSG00000182217	chr1	149825607	149832714
ENSG00000184678	chr1	149856010	149858232
ENSG00000184260	chr1	149858525	149858961
